Wavelength,Panchromatic,NIR1,Red,Green,Blue,Red Edge,Yellow,Coastal,NIR2,SWIR1,SWIR2,SWIR3,SWIR4,SWIR5,SWIR6,SWIR7,SWIR8
1425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1489,0,0,0,0,0,0,0,0,0,0,9.17e-05,0,0,0,0,0,0
1490,0,0,0,0,0,0,0,0,0,0,8.13e-05,0,0,0,0,0,0
1491,0,0,0,0,0,0,0,0,0,0,7.24e-05,0,0,0,0,0,0
1492,0,0,0,0,0,0,0,0,0,0,8e-05,0,0,0,0,0,0
1493,0,0,0,0,0,0,0,0,0,0,6.83e-05,0,0,0,0,0,0
1494,0,0,0,0,0,0,0,0,0,0,7.2e-05,0,0,0,0,0,0
1495,0,0,0,0,0,0,0,0,0,0,8.78e-05,0,0,0,0,0,0
1496,0,0,0,0,0,0,0,0,0,0,9.81e-05,0,0,0,0,0,0
1497,0,0,0,0,0,0,0,0,0,0,9.44e-05,0,0,0,0,0,0
1498,0,0,0,0,0,0,0,0,0,0,7.18e-05,0,0,0,0,0,0
1499,0,0,0,0,0,0,0,0,0,0,6.63e-05,0,0,0,0,0,0
1500,0,0,0,0,0,0,0,0,0,0,8e-05,0,0,0,0,0,0
1501,0,0,0,0,0,0,0,0,0,0,8.98e-05,0,0,0,0,0,0
1502,0,0,0,0,0,0,0,0,0,0,8.74e-05,0,0,0,0,0,0
1503,0,0,0,0,0,0,0,0,0,0,7.78e-05,0,0,0,0,0,0
1504,0,0,0,0,0,0,0,0,0,0,7.97e-05,0,0,0,0,0,0
1505,0,0,0,0,0,0,0,0,0,0,9.23e-05,0,0,0,0,0,0
1506,0,0,0,0,0,0,0,0,0,0,0.00011,0,0,0,0,0,0
1507,0,0,0,0,0,0,0,0,0,0,9.03e-05,0,0,0,0,0,0
1508,0,0,0,0,0,0,0,0,0,0,9.17e-05,0,0,0,0,0,0
1509,0,0,0,0,0,0,0,0,0,0,8.56e-05,0,0,0,0,0,0
1510,0,0,0,0,0,0,0,0,0,0,9.93e-05,0,0,0,0,0,0
1511,0,0,0,0,0,0,0,0,0,0,8.15e-05,0,0,0,0,0,0
1512,0,0,0,0,0,0,0,0,0,0,8.76e-05,0,0,0,0,0,0
1513,0,0,0,0,0,0,0,0,0,0,8.23e-05,0,0,0,0,0,0
1514,0,0,0,0,0,0,0,0,0,0,9.98e-05,0,0,0,0,0,0
1515,0,0,0,0,0,0,0,0,0,0,9.03e-05,0,0,0,0,0,0
1516,0,0,0,0,0,0,0,0,0,0,8.81e-05,0,0,0,0,0,0
1517,0,0,0,0,0,0,0,0,0,0,8.62e-05,0,0,0,0,0,0
1518,0,0,0,0,0,0,0,0,0,0,8.49e-05,0,0,0,0,0,0
1519,0,0,0,0,0,0,0,0,0,0,8.94e-05,0,0,0,0,0,0
1520,0,0,0,0,0,0,0,0,0,0,7.53e-05,0,0,0,0,0,0
1521,0,0,0,0,0,0,0,0,0,0,0.000106,0,0,0,0,0,0
1522,0,0,0,0,0,0,0,0,0,0,9.37e-05,0,0,0,0,0,0
1523,0,0,0,0,0,0,0,0,0,0,0.000115,0,0,0,0,0,0
1524,0,0,0,0,0,0,0,0,0,0,0.000122,0,0,0,0,0,0
1525,0,0,0,0,0,0,0,0,0,0,0.000128,0,0,0,0,0,0
1526,0,0,0,0,0,0,0,0,0,0,0.000113,0,0,0,0,0,0
1527,0,0,0,0,0,0,0,0,0,0,0.000167,0,0,0,0,0,0
1528,0,0,0,0,0,0,0,0,0,0,0.000153,0,0,0,0,0,0
1529,0,0,0,0,0,0,0,0,0,0,0.000184,0,0,0,0,0,0
1530,0,0,0,0,0,0,0,0,0,0,0.000218,0,0,0,0,0,0
1531,0,0,0,0,0,0,0,0,0,0,0.000275,0,0,0,0,0,0
1532,0,0,0,0,0,0,0,0,0,0,0.000305,0,0,0,0,0,0
1533,0,0,0,0,0,0,0,0,0,0,0.000402,0,0,0,0,0,0
1534,0,0,0,0,0,0,0,0,0,0,0.000485,0,0,0,0,0,0
1535,0,0,0,0,0,0,0,0,0,0,0.000623,0,0,0,0,0,0
1536,0,0,0,0,0,0,0,0,0,0,0.000839,0,0,0,0,0,0
1537,0,0,0,0,0,0,0,0,0,0,0.001168,0,0,0,0,0,0
1538,0,0,0,0,0,0,0,0,0,0,0.001601,0,0,0,0,0,0
1539,0,0,0,0,0,0,0,0,0,0,0.002315,0,0,0,0,0,0
1540,0,0,0,0,0,0,0,0,0,0,0.003351,0,0,0,0,0,0
1541,0,0,0,0,0,0,0,0,0,0,0.004964,0,0,0,0,0,0
1542,0,0,0,0,0,0,0,0,0,0,0.007608,0,0,0,0,0,0
1543,0,0,0,0,0,0,0,0,0,0,0.011981,0,0,0,0,0,0
1544,0,0,0,0,0,0,0,0,0,0,0.018839,0,0,0,0,0,0
1545,0,0,0,0,0,0,0,0,0,0,0.031037,0,0,0,0,0,0
1546,0,0,0,0,0,0,0,0,0,0,0.052766,0,0,0,0,0,0
1547,0,0,0,0,0,0,0,0,0,0,0.081286,0,0,0,0,0,0
1548,0,0,0,0,0,0,0,0,0,0,0.126447,0,0,0,0,0,0
1549,0,0,0,0,0,0,0,0,0,0,0.193279,0,0,0,0,0,0
1550,0,0,0,0,0,0,0,0,0,0,0.28581,0,0,0,0,0,0
1551,0,0,0,0,0,0,0,0,0,0,0.409587,0,0,0,0,0,0
1552,0,0,0,0,0,0,0,0,0,0,0.548184,0,0,0,0,0,0
1553,0,0,0,0,0,0,0,0,0,0,0.686932,0,0,0,0,0,0
1554,0,0,0,0,0,0,0,0,0,0,0.815636,0,0,0,0,0,0
1555,0,0,0,0,0,0,0,0,0,0,0.909531,0,0,0,0,0,0
1556,0,0,0,0,0,0,0,0,0,0,0.938432,0,0,0,0,0,0
1557,0,0,0,0,0,0,0,0,0,0,0.931296,0,0,0,0,0,0
1558,0,0,0,0,0,0,0,0,0,0,0.913805,0,0,0,0,0,0
1559,0,0,0,0,0,0,0,0,0,0,0.900219,0,0,0,0,0,0
1560,0,0,0,0,0,0,0,0,0,0,0.894925,0,0,0,0,0,0
1561,0,0,0,0,0,0,0,0,0,0,0.897507,0,0,0,0,0,0
1562,0,0,0,0,0,0,0,0,0,0,0.907092,0,0,0,0,0,0
1563,0,0,0,0,0,0,0,0,0,0,0.920205,0,0,0,0,0,0
1564,0,0,0,0,0,0,0,0,0,0,0.934083,0,0,0,0,0,0
1565,0,0,0,0,0,0,0,0,0,0,0.947587,0,0,0,0,0,0
1566,0,0,0,0,0,0,0,0,0,0,0.960202,0,0,0,0,0,0
1567,0,0,0,0,0,0,0,0,0,0,0.970979,0,0,0,0,0,0
1568,0,0,0,0,0,0,0,0,0,0,0.979443,0,0,0,0,0,0
1569,0,0,0,0,0,0,0,0,0,0,0.985227,0,0,0,0,0,0
1570,0,0,0,0,0,0,0,0,0,0,0.988443,0,0,0,0,0,0
1571,0,0,0,0,0,0,0,0,0,0,0.989463,0,0,0,0,0,0
1572,0,0,0,0,0,0,0,0,0,0,0.988939,0,0,0,0,0,0
1573,0,0,0,0,0,0,0,0,0,0,0.987626,0,0,0,0,0,0
1574,0,0,0,0,0,0,0,0,0,0,0.986394,0,0,0,0,0,0
1575,0,0,0,0,0,0,0,0,0,0,0.985879,0,0,0,0,0,0
1576,0,0,0,0,0,0,0,0,0,0,0.986929,0,0,0,0,0,0
1577,0,0,0,0,0,0,0,0,0,0,0.989478,0,0,0,0,0,0
1578,0,0,0,0,0,0,0,0,0,0,0.993074,0,0,0,0,0,0
1579,0,0,0,0,0,0,0,0,0,0,0.995929,0,0,0,0,0,0
1580,0,0,0,0,0,0,0,0,0,0,0.997065,0,0,0,0,0,0
1581,0,0,0,0,0,0,0,0,0,0,0.996988,0,0,0,0,0,0
1582,0,0,0,0,0,0,0,0,0,0,0.996143,0,0,0,0,0,0
1583,0,0,0,0,0,0,0,0,0,0,0.99698,0,0,0,0,0,0
1584,0,0,0,0,0,0,0,0,0,0,0.998792,0,0,0,0,0,0
1585,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1586,0,0,0,0,0,0,0,0,0,0,0.996921,0,0,0,0,0,0
1587,0,0,0,0,0,0,0,0,0,0,0.980305,0,0,0,0,0,0
1588,0,0,0,0,0,0,0,0,0,0,0.93068,4.22e-05,0,0,0,0,0
1589,0,0,0,0,0,0,0,0,0,0,0.831849,1.79e-06,0,0,0,0,0
1590,0,0,0,0,0,0,0,0,0,0,0.725741,3.59e-05,0,0,0,0,0
1591,0,0,0,0,0,0,0,0,0,0,0.61264,5.68e-05,0,0,0,0,0
1592,0,0,0,0,0,0,0,0,0,0,0.488847,2.01e-05,0,0,0,0,0
1593,0,0,0,0,0,0,0,0,0,0,0.342554,4.21e-05,0,0,0,0,0
1594,0,0,0,0,0,0,0,0,0,0,0.233997,0,0,0,0,0,0
1595,0,0,0,0,0,0,0,0,0,0,0.152377,0,0,0,0,0,0
1596,0,0,0,0,0,0,0,0,0,0,0.096253,3.27e-05,0,0,0,0,0
1597,0,0,0,0,0,0,0,0,0,0,0.060699,4.63e-05,0,0,0,0,0
1598,0,0,0,0,0,0,0,0,0,0,0.038295,3.56e-05,0,0,0,0,0
1599,0,0,0,0,0,0,0,0,0,0,0.023944,0,0,0,0,0,0
1600,0,0,0,0,0,0,0,0,0,0,0.015334,2.39e-05,0,0,0,0,0
1601,0,0,0,0,0,0,0,0,0,0,0.010137,3.86e-05,0,0,0,0,0
1602,0,0,0,0,0,0,0,0,0,0,0.006797,0,0,0,0,0,0
1603,0,0,0,0,0,0,0,0,0,0,0.004624,0,0,0,0,0,0
1604,0,0,0,0,0,0,0,0,0,0,0.00326,0,0,0,0,0,0
1605,0,0,0,0,0,0,0,0,0,0,0.002333,0,0,0,0,0,0
1606,0,0,0,0,0,0,0,0,0,0,0.001699,0,0,0,0,0,0
1607,0,0,0,0,0,0,0,0,0,0,0.001267,0,0,0,0,0,0
1608,0,0,0,0,0,0,0,0,0,0,0.00095,0,0,0,0,0,0
1609,0,0,0,0,0,0,0,0,0,0,0.000721,7.1e-06,0,0,0,0,0
1610,0,0,0,0,0,0,0,0,0,0,0.000554,0,0,0,0,0,0
1611,0,0,0,0,0,0,0,0,0,0,0.000444,7.2e-05,0,0,0,0,0
1612,0,0,0,0,0,0,0,0,0,0,0.000354,8.03e-06,0,0,0,0,0
1613,0,0,0,0,0,0,0,0,0,0,0.000284,7.87e-05,0,0,0,0,0
1614,0,0,0,0,0,0,0,0,0,0,0.000251,7.38e-06,0,0,0,0,0
1615,0,0,0,0,0,0,0,0,0,0,0.000232,0.000128,0,0,0,0,0
1616,0,0,0,0,0,0,0,0,0,0,0.000188,5.97e-05,0,0,0,0,0
1617,0,0,0,0,0,0,0,0,0,0,0.00017,3.2e-05,0,0,0,0,0
1618,0,0,0,0,0,0,0,0,0,0,0.000159,0.00011,0,0,0,0,0
1619,0,0,0,0,0,0,0,0,0,0,0.000136,4.13e-05,0,0,0,0,0
1620,0,0,0,0,0,0,0,0,0,0,0.000137,0.000155,0,0,0,0,0
1621,0,0,0,0,0,0,0,0,0,0,0.000153,0.000109,0,0,0,0,0
1622,0,0,0,0,0,0,0,0,0,0,0.00012,0.000287,0,0,0,0,0
1623,0,0,0,0,0,0,0,0,0,0,9.61e-05,0.000334,0,0,0,0,0
1624,0,0,0,0,0,0,0,0,0,0,0.000103,0.000327,0,0,0,0,0
1625,0,0,0,0,0,0,0,0,0,0,0.000105,0.000542,0,0,0,0,0
1626,0,0,0,0,0,0,0,0,0,0,9.4e-05,0.000805,0,0,0,0,0
1627,0,0,0,0,0,0,0,0,0,0,0.000102,0.001067,0,0,0,0,0
1628,0,0,0,0,0,0,0,0,0,0,9.99e-05,0.001502,0,0,0,0,0
1629,0,0,0,0,0,0,0,0,0,0,0.000115,0.002159,0,0,0,0,0
1630,0,0,0,0,0,0,0,0,0,0,0.00013,0.003346,0,0,0,0,0
1631,0,0,0,0,0,0,0,0,0,0,0.000107,0.005032,0,0,0,0,0
1632,0,0,0,0,0,0,0,0,0,0,0.000105,0.007835,0,0,0,0,0
1633,0,0,0,0,0,0,0,0,0,0,0.000123,0.012386,0,0,0,0,0
1634,0,0,0,0,0,0,0,0,0,0,0.0001,0.020311,0,0,0,0,0
1635,0,0,0,0,0,0,0,0,0,0,9.04e-05,0.033883,0,0,0,0,0
1636,0,0,0,0,0,0,0,0,0,0,0.000109,0.05687,0,0,0,0,0
1637,0,0,0,0,0,0,0,0,0,0,8.52e-05,0.086584,0,0,0,0,0
1638,0,0,0,0,0,0,0,0,0,0,8.57e-05,0.130849,0,0,0,0,0
1639,0,0,0,0,0,0,0,0,0,0,0.000108,0.196805,0,0,0,0,0
1640,0,0,0,0,0,0,0,0,0,0,0.000114,0.288351,0,0,0,0,0
1641,0,0,0,0,0,0,0,0,0,0,0,0.406851,0,0,0,0,0
1642,0,0,0,0,0,0,0,0,0,0,0,0.52887,0,0,0,0,0
1643,0,0,0,0,0,0,0,0,0,0,0,0.629182,0,0,0,0,0
1644,0,0,0,0,0,0,0,0,0,0,0,0.719872,0,0,0,0,0
1645,0,0,0,0,0,0,0,0,0,0,0,0.792966,0,0,0,0,0
1646,0,0,0,0,0,0,0,0,0,0,0,0.863546,0,0,0,0,0
1647,0,0,0,0,0,0,0,0,0,0,0,0.887712,0,0,0,0,0
1648,0,0,0,0,0,0,0,0,0,0,0,0.891877,0,0,0,0,0
1649,0,0,0,0,0,0,0,0,0,0,0,0.893474,0,0,0,0,0
1650,0,0,0,0,0,0,0,0,0,0,0,0.896967,0,0,0,0,0
1651,0,0,0,0,0,0,0,0,0,0,0,0.902371,0,0,0,0,0
1652,0,0,0,0,0,0,0,0,0,0,0,0.908576,0,0,0,0,0
1653,0,0,0,0,0,0,0,0,0,0,0,0.914829,0,0,0,0,0
1654,0,0,0,0,0,0,0,0,0,0,0,0.92016,0,0,0,0,0
1655,0,0,0,0,0,0,0,0,0,0,0,0.924562,0,0,0,0,0
1656,0,0,0,0,0,0,0,0,0,0,0,0.92867,0,0,0,0,0
1657,0,0,0,0,0,0,0,0,0,0,0,0.932828,0,0,0,0,0
1658,0,0,0,0,0,0,0,0,0,0,0,0.93759,0,0,0,0,0
1659,0,0,0,0,0,0,0,0,0,0,0,0.94246,0,0,0,0,0
1660,0,0,0,0,0,0,0,0,0,0,0,0.947428,0,0,0,0,0
1661,0,0,0,0,0,0,0,0,0,0,0,0.95224,0,0,0,0,0
1662,0,0,0,0,0,0,0,0,0,0,0,0.957944,0,0,0,0,0
1663,0,0,0,0,0,0,0,0,0,0,0,0.964145,0,0,0,0,0
1664,0,0,0,0,0,0,0,0,0,0,0,0.9703,0,0,0,0,0
1665,0,0,0,0,0,0,0,0,0,0,0,0.977268,0,0,0,0,0
1666,0,0,0,0,0,0,0,0,0,0,0,0.985015,0,0,0,0,0
1667,0,0,0,0,0,0,0,0,0,0,0,0.992391,0,0,0,0,0
1668,0,0,0,0,0,0,0,0,0,0,0,0.99828,6.89e-05,0,0,0,0
1669,0,0,0,0,0,0,0,0,0,0,0,1,1.26e-05,0,0,0,0
1670,0,0,0,0,0,0,0,0,0,0,0,0.998861,6.68e-05,0,0,0,0
1671,0,0,0,0,0,0,0,0,0,0,0,0.994642,0.000148,0,0,0,0
1672,0,0,0,0,0,0,0,0,0,0,0,0.988963,0.000106,0,0,0,0
1673,0,0,0,0,0,0,0,0,0,0,0,0.984178,8.8e-05,0,0,0,0
1674,0,0,0,0,0,0,0,0,0,0,0,0.98186,8.97e-05,0,0,0,0
1675,0,0,0,0,0,0,0,0,0,0,0,0.978623,0.000161,0,0,0,0
1676,0,0,0,0,0,0,0,0,0,0,0,0.960534,0.000134,0,0,0,0
1677,0,0,0,0,0,0,0,0,0,0,0,0.899237,0.000176,0,0,0,0
1678,0,0,0,0,0,0,0,0,0,0,0,0.781329,0.000183,0,0,0,0
1679,0,0,0,0,0,0,0,0,0,0,0,0.673296,0.000252,0,0,0,0
1680,0,0,0,0,0,0,0,0,0,0,0,0.553352,0.000262,0,0,0,0
1681,0,0,0,0,0,0,0,0,0,0,0,0.406867,0.00026,0,0,0,0
1682,0,0,0,0,0,0,0,0,0,0,0,0.26997,0.000375,0,0,0,0
1683,0,0,0,0,0,0,0,0,0,0,0,0.170165,0.000455,0,0,0,0
1684,0,0,0,0,0,0,0,0,0,0,0,0.106598,0.000536,0,0,0,0
1685,0,0,0,0,0,0,0,0,0,0,0,0.066549,0.000698,0,0,0,0
1686,0,0,0,0,0,0,0,0,0,0,0,0.040324,0.000748,0,0,0,0
1687,0,0,0,0,0,0,0,0,0,0,0,0.024358,0.00097,0,0,0,0
1688,0,0,0,0,0,0,0,0,0,0,0,0.015116,0.001205,0,0,0,0
1689,0,0,0,0,0,0,0,0,0,0,0,0.00974,0.00153,0,0,0,0
1690,0,0,0,0,0,0,0,0,0,0,0,0.006187,0.001851,0,0,0,0
1691,0,0,0,0,0,0,0,0,0,0,0,0.004286,0.002338,0,0,0,0
1692,0,0,0,0,0,0,0,0,0,0,0,0.002869,0.00297,0,0,0,0
1693,0,0,0,0,0,0,0,0,0,0,0,0.002032,0.003795,0,0,0,0
1694,0,0,0,0,0,0,0,0,0,0,0,0.001367,0.004909,0,0,0,0
1695,0,0,0,0,0,0,0,0,0,0,0,0.001056,0.006362,0,0,0,0
1696,0,0,0,0,0,0,0,0,0,0,0,0.000729,0.008355,0,0,0,0
1697,0,0,0,0,0,0,0,0,0,0,0,0.00053,0.011125,0,0,0,0
1698,0,0,0,0,0,0,0,0,0,0,0,0.000432,0.015057,0,0,0,0
1699,0,0,0,0,0,0,0,0,0,0,0,0.000366,0.02049,0,0,0,0
1700,0,0,0,0,0,0,0,0,0,0,0,0.000294,0.028352,0,0,0,0
1701,0,0,0,0,0,0,0,0,0,0,0,0.000162,0.039797,0,0,0,0
1702,0,0,0,0,0,0,0,0,0,0,0,0.00013,0.056,0,0,0,0
1703,0,0,0,0,0,0,0,0,0,0,0,9.26e-05,0.075734,0,0,0,0
1704,0,0,0,0,0,0,0,0,0,0,0,3.65e-05,0.103426,0,0,0,0
1705,0,0,0,0,0,0,0,0,0,0,0,2.69e-05,0.141859,0,0,0,0
1706,0,0,0,0,0,0,0,0,0,0,0,8.25e-05,0.195104,0,0,0,0
1707,0,0,0,0,0,0,0,0,0,0,0,0.000147,0.266281,0,0,0,0
1708,0,0,0,0,0,0,0,0,0,0,0,0,0.358093,0,0,0,0
1709,0,0,0,0,0,0,0,0,0,0,0,0,0.468834,0,0,0,0
1710,0,0,0,0,0,0,0,0,0,0,0,1.9e-05,0.574651,0,0,0,0
1711,0,0,0,0,0,0,0,0,0,0,0,4.05e-05,0.677052,0,0,0,0
1712,0,0,0,0,0,0,0,0,0,0,0,5.76e-05,0.769154,0,0,0,0
1713,0,0,0,0,0,0,0,0,0,0,0,3.8e-05,0.870078,0,0,0,0
1714,0,0,0,0,0,0,0,0,0,0,0,6.73e-06,0.93724,0,0,0,0
1715,0,0,0,0,0,0,0,0,0,0,0,3.36e-05,0.965049,0,0,0,0
1716,0,0,0,0,0,0,0,0,0,0,0,6.19e-05,0.968755,0,0,0,0
1717,0,0,0,0,0,0,0,0,0,0,0,7.98e-05,0.961823,0,0,0,0
1718,0,0,0,0,0,0,0,0,0,0,0,5.41e-05,0.954516,0,0,0,0
1719,0,0,0,0,0,0,0,0,0,0,0,4.79e-05,0.950612,0,0,0,0
1720,0,0,0,0,0,0,0,0,0,0,0,4.05e-05,0.951606,0,0,0,0
1721,0,0,0,0,0,0,0,0,0,0,0,6.22e-05,0.956258,0,0,0,0
1722,0,0,0,0,0,0,0,0,0,0,0,0,0.962861,0,0,0,0
1723,0,0,0,0,0,0,0,0,0,0,0,0,0.970386,0,0,0,0
1724,0,0,0,0,0,0,0,0,0,0,0,2.02e-05,0.978477,0,0,0,0
1725,0,0,0,0,0,0,0,0,0,0,0,0,0.985168,0,0,0,0
1726,0,0,0,0,0,0,0,0,0,0,0,0,0.990132,0,0,0,0
1727,0,0,0,0,0,0,0,0,0,0,0,0,0.99386,0,0,0,0
1728,0,0,0,0,0,0,0,0,0,0,0,0,0.996492,0,0,0,0
1729,0,0,0,0,0,0,0,0,0,0,0,2.4e-05,0.998319,0,0,0,0
1730,0,0,0,0,0,0,0,0,0,0,0,9.47e-06,0.999488,0,0,0,0
1731,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0,0,0,0
1732,0,0,0,0,0,0,0,0,0,0,0,0,0.999739,0,0,0,0
1733,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1734,0,0,0,0,0,0,0,0,0,0,0,7.2e-06,0.999985,0,0,0,0
1735,0,0,0,0,0,0,0,0,0,0,0,8.84e-05,0.999678,0,0,0,0
1736,0,0,0,0,0,0,0,0,0,0,0,0,0.998659,0,0,0,0
1737,0,0,0,0,0,0,0,0,0,0,0,0,0.996571,0,0,0,0
1738,0,0,0,0,0,0,0,0,0,0,0,5.68e-05,0.993309,0,0,0,0
1739,0,0,0,0,0,0,0,0,0,0,0,7.45e-05,0.989891,0,0,0,0
1740,0,0,0,0,0,0,0,0,0,0,0,0,0.986755,0,0,0,0
1741,0,0,0,0,0,0,0,0,0,0,0,0,0.982831,0,0,0,0
1742,0,0,0,0,0,0,0,0,0,0,0,0,0.978081,0,0,0,0
1743,0,0,0,0,0,0,0,0,0,0,0,0,0.970502,0,0,0,0
1744,0,0,0,0,0,0,0,0,0,0,0,0,0.958013,0,0,0,0
1745,0,0,0,0,0,0,0,0,0,0,0,0,0.933916,0,0,0,0
1746,0,0,0,0,0,0,0,0,0,0,0,0,0.883165,0,0,0,0
1747,0,0,0,0,0,0,0,0,0,0,0,0,0.799587,0,0,0,0
1748,0,0,0,0,0,0,0,0,0,0,0,0,0.728831,0,0,0,0
1749,0,0,0,0,0,0,0,0,0,0,0,0,0.649757,0,0,0,0
1750,0,0,0,0,0,0,0,0,0,0,0,0,0.564041,0,0,0,0
1751,0,0,0,0,0,0,0,0,0,0,0,0,0.471864,0,0,0,0
1752,0,0,0,0,0,0,0,0,0,0,0,0,0.365284,0,0,0,0
1753,0,0,0,0,0,0,0,0,0,0,0,0,0.276041,0,0,0,0
1754,0,0,0,0,0,0,0,0,0,0,0,0,0.204457,0,0,0,0
1755,0,0,0,0,0,0,0,0,0,0,0,0,0.150568,0,0,0,0
1756,0,0,0,0,0,0,0,0,0,0,0,0,0.110559,0,0,0,0
1757,0,0,0,0,0,0,0,0,0,0,0,0,0.081784,0,0,0,0
1758,0,0,0,0,0,0,0,0,0,0,0,0,0.060682,0,0,0,0
1759,0,0,0,0,0,0,0,0,0,0,0,0,0.044697,0,0,0,0
1760,0,0,0,0,0,0,0,0,0,0,0,0,0.032797,0,0,0,0
1761,0,0,0,0,0,0,0,0,0,0,0,0,0.024329,0,0,0,0
1762,0,0,0,0,0,0,0,0,0,0,0,0,0.018221,0,0,0,0
1763,0,0,0,0,0,0,0,0,0,0,0,0,0.013906,0,0,0,0
1764,0,0,0,0,0,0,0,0,0,0,0,0,0.010632,0,0,0,0
